topology_class,su_topo,collective,baseline_algo,group_size,msg_bytes,size_mult,crosses_inc,crosses_baseline,bytes_inc,bytes_baseline,ratio_crosses,ratio_bytes,analytic_ratio,inc_makespan_ns,base_makespan_ns,drops,inc_status,base_status,so_topo,nodes,gpus_per_node,mtu,intranode_linkspeed_mbps,engine,command
single_switch,scaleup_single_switch_64_4000Gbps.topo,bcast,ring,16,65536,1,256,960,1064960,2027520,3.7500,1.9038,,641,12595,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_bcast_16_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_ofa1qn6_.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_bcast_16_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,reduce,ring,16,65536,1,272,960,1131520,2027520,3.5294,1.7919,,641,12595,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_reduce_16_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_nbiqtnd_.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_reduce_16_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,allgather,ring,32,131072,1,1024,3968,4259840,8380416,3.8750,1.9673,1.9375,766,25485,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_allgather_32_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_4armk_0z.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_allgather_32_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,allgather,rdouble,32,131072,1,1024,2816,4259840,8306688,2.7500,1.9500,1.9375,766,4410,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_allgather_32_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_4armk_0z.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_allgather_32_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,allreduce,ring,32,131072,1,2048,7936,8519680,16760832,3.8750,1.9673,,774,50871,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_allreduce_32_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_adcl0mjo.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_allreduce_32_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,allreduce,rdouble,32,131072,1,2048,5632,8519680,16613376,2.7500,1.9500,,774,8721,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_allreduce_32_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_adcl0mjo.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_allreduce_32_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,reduce_scatter,ring,32,131072,1,1056,3968,4392960,8380416,3.7576,1.9077,,774,25485,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_reduce_scatter_32_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_yii1db1c.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_reduce_scatter_32_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,reduce_scatter,rdouble,32,131072,1,1056,2816,4392960,8306688,2.6667,1.8909,,774,4410,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_reduce_scatter_32_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_yii1db1c.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_reduce_scatter_32_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,bcast,ring,32,131072,1,1024,3968,4259840,8380416,3.8750,1.9673,,774,25921,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_bcast_32_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_f6cnhfsb.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_bcast_32_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,reduce,ring,32,131072,1,1056,3968,4392960,8380416,3.7576,1.9077,,774,25921,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_reduce_32_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc__kwisv8w.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_reduce_32_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,allgather,ring,64,262144,1,4096,16128,17039360,34062336,3.9375,1.9990,1.9688,1032,51690,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_allgather_64_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_wfqqvn25.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_allgather_64_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,allgather,rdouble,64,262144,1,4096,10880,17039360,33726464,2.6562,1.9793,1.9688,1032,5487,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_allgather_64_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_wfqqvn25.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_allgather_64_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,allreduce,ring,64,262144,1,8192,32256,34078720,68124672,3.9375,1.9990,,1040,103280,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_allreduce_64_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_s2eafk44.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_allreduce_64_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,allreduce,rdouble,64,262144,1,8192,21760,34078720,67452928,2.6562,1.9793,,1040,10875,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_allreduce_64_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_s2eafk44.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_allreduce_64_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,reduce_scatter,ring,64,262144,1,4160,16128,17305600,34062336,3.8769,1.9683,,1040,51690,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_reduce_scatter_64_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_pismqayz.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_reduce_scatter_64_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,reduce_scatter,rdouble,64,262144,1,4160,10880,17305600,33726464,2.6154,1.9489,,1040,5487,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_reduce_scatter_64_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_pismqayz.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_reduce_scatter_64_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,bcast,ring,64,262144,1,4096,16128,17039360,34062336,3.9375,1.9990,,1040,52574,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_bcast_64_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_uqxbawrf.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_bcast_64_1.groups
single_switch,scaleup_single_switch_64_4000Gbps.topo,reduce,ring,64,262144,1,4160,16128,17305600,34062336,3.8769,1.9683,,1040,52574,0,ok,ok,tree16_bw200Gbps.topo,2,64,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_single_switch_reduce_64_1.bin -nodes 2 -num_gpus_per_node 64 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_single_switch_64_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_gkv3zhcb.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_single_switch_reduce_64_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allgather,ring,2,8192,1,4,8,16640,16896,2.0000,1.0154,1.0000,516,918,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_2_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_fzp9opcu.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_2_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allgather,rdouble,2,8192,1,4,8,16640,16896,2.0000,1.0154,1.0000,516,918,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_2_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_fzp9opcu.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allgather_2_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allreduce,ring,2,8192,1,8,16,33280,33792,2.0000,1.0154,,524,1737,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_2_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_vm39li5d.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_2_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,allreduce,rdouble,2,8192,1,8,16,33280,33792,2.0000,1.0154,,524,1737,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_2_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_vm39li5d.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_allreduce_2_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce_scatter,ring,2,8192,1,6,8,24960,16896,1.3333,0.6769,,524,918,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_2_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_aii_98l4.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_2_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce_scatter,rdouble,2,8192,1,6,8,24960,16896,1.3333,0.6769,,524,918,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_2_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_aii_98l4.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_scatter_2_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,bcast,ring,2,8192,1,4,8,16640,16896,2.0000,1.0154,,524,934,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_bcast_2_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_5u9ob6d4.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_bcast_2_1.groups
fat3tier,scaleup_3tier_256_4000Gbps.topo,reduce,ring,2,8192,1,6,8,24960,16896,1.3333,0.6769,,524,934,0,ok,ok,tree16_bw200Gbps.topo,2,256,4160,4000000,pcm-sdk,/workspace/sim/pcm-sdk_zhiyi/pcm/build/bin/htsim_flow_app_atlahs -goal /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_2_1.bin -nodes 2 -num_gpus_per_node 256 -topo /workspace/simulation-scripts/topo_files/tree16_bw200Gbps.topo -intranode_topo /workspace/simulation-scripts/topo_files/scaleup_3tier_256_4000Gbps.topo -intranode_linkspeed 4000000 -end 100000000 -sender_cc_only -intranode_cc none -intranode_queue_type lossless_input -lossless_high_pfc 300 -lossless_low_pfc 240 -link_crosses_csv /tmp/lc_7b4baki8.csv -mtu 4160 -groups /tmp/scaleup_coll_footprint/inc_fat3tier_reduce_2_1.groups
